Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,ANET,AJG,AIZ,ATO,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT,BDX,day,month
2018/06/27,187.6511078,59.23078537,86.06911469,410.6400146,152.6685486,72.83491516,237.6799927,14.97000027,134.1793976,12.68398857,147.5693512,42.24757767,60.45675659,150.3013611,72.45999908,58.44848251,91.39030457,120.2081604,121.8399963,342.7799988,76.38622284,162.7479095,225.6846771,40.80778122,88.06363678,1116.939941,1103.97998,51.78990173,1660.51001,10.01638222,58.53295898,37.71005249,66.99313354,95.23730469,51.12978745,140.5283966,83.71144867,133.7505798,87.7467041,70.89569092,176.8500366,85.18894958,94.04051971,171.6900024,237.1887665,132.9203491,57.9988327,44.22518539,40.13679886,180.7121582,44.13739777,92.03565979,44.43634796,16.77825546,254.2899933,63.10467911,99.46434784,87.83433533,29.28984833,127.6200027,129.7484894,669.2199707,162.8490906,97.77745056,32.40596008,34.8902092,27.47546005,52.64967346,71.59152985,48.60070419,233.0778351,27,6
2018/06/28,188.6619415,59.99455261,86.93440247,413.9400024,161.6710358,75.40428162,239.8099976,15.31000042,134.9082947,12.94265079,149.1750641,42.05293274,60.60507965,151.1441193,72.48000336,58.76015854,91.61532593,122.5853348,121.6600037,343.7999878,76.17894745,164.6821136,231.2911682,40.75967026,89.07777405,1126.780029,1114.219971,52.99238205,1701.449951,9.829159737,58.87163162,37.65091705,66.50398254,95.24711609,51.46819305,141.4204712,83.4868927,133.8762665,84.11257172,71.09397125,176.6669464,85.96905518,93.50453949,172.9299927,235.9364777,134.0921021,57.27482986,44.27336502,40.46311188,182.0270386,44.17641449,90.70368195,44.35951614,16.8079319,258.269989,63.44568634,101.9815826,88.08771515,29.7895813,130.2400055,130.8990479,678.4400024,166.0162048,98.08933258,31.77906227,34.88031387,27.8938179,52.74681091,72.82501984,48.5623436,236.0319519,28,6
2018/06/29,189.3839874,59.72037888,87.14133453,409.0499878,160.7766876,75.71180725,243.8099976,14.98999977,135.497406,12.84684944,146.4561768,41.8680191,61.14893341,151.9245758,73.23000336,58.81859207,92.2904129,122.4203873,124.1500015,342.1400146,76.35660553,162.8651276,228.973938,40.72117996,88.99975586,1129.189941,1115.650024,52.52989197,1699.800049,9.829159737,58.88130569,37.41436386,66.41766357,96.25882721,51.26514816,141.3322449,83.35997009,135.2199554,83.30172729,71.54011536,177.8714294,86.05792999,93.47531128,174.1799927,234.7137604,135.066925,57.8716507,45.0539856,40.59747696,181.6443634,45.05427933,90.40766907,44.01378632,16.82771873,257.4899902,63.60155869,100.5820465,87.84407806,29.71554756,131.0899963,130.7917786,670.9299927,166.4811096,99.51232147,31.85621834,35.1771698,27.42681503,52.38740158,72.86447906,48.36100006,235.8940887,29,6
2018/07/02,188.2287445,59.73017502,87.57398987,412.5100098,160.4228821,76.66415405,243.2599945,15.15999985,134.4988861,12.58818817,146.6827393,41.74150085,60.92987823,151.6904449,74.44000244,59.5880394,91.45879364,121.9449539,125,340.2799988,76.62310791,163.3437958,232.1650391,41.09644318,89.38980103,1142.109985,1127.459961,51.67890167,1713.780029,9.829159737,59.23933792,37.80861664,67.18495178,97.24105835,51.59389496,141.822403,84.26796722,136.1769562,83.74134064,71.29225159,178.5459442,86.01843262,93.85536957,176,234.9503937,135.1457062,57.71510696,43.05908203,40.3287468,183.6755829,44.55681992,90.92073822,43.43756104,16.6793251,261.3599854,63.58208466,100.8930435,88.03898621,29.8080883,131.8999939,131.4938202,667.8099976,165.2316895,98.00161743,31.76941872,35.3849678,27.51437378,52.54281998,72.77567291,49.05133057,235.2441864,2,7
2018/07/03,188.5271759,59.5441246,88.04425812,409.5299988,160.5309753,75.27531433,242.0099945,15,134.8084412,12.46364784,145.0375977,41.75123596,60.71180725,151.2124176,74.23000336,60.06528473,94.53089905,122.8861313,125.7600021,338.6799927,76.02101898,164.7407227,230.9769745,41.36587524,89.61408234,1116.280029,1102.890015,52.22463989,1693.959961,9.501520157,59.24901199,37.2073822,67.61654663,96.10166931,51.8936348,140.2146912,84.82447815,134.6012726,84.67918396,70.95516968,178.9506836,85.62343597,92.10124969,173.3399963,235.4039917,134.978302,57.46072006,44.11917496,40.40552521,180.4766388,43.69845581,89.69728088,43.85051727,16.71889687,255.8699951,63.84513855,102.5452881,88.94530487,30.27080154,131.6000061,130.323761,673.5100098,165.5997162,97.67022705,32.10697937,35.73129654,27.02791214,51.66855621,72.1046524,48.39935303,236.8000183,3,7
2018/07/05,189.9808655,60.05329895,88.86252594,400.5799866,161.9658661,75.5828476,244.1799927,15.5,135.6571655,12.4253273,145.8158417,41.8874855,61.25697708,151.9831085,74.33999634,60.52305984,92.73068237,123.8563995,128.0800018,341.3800049,76.86985779,168.218399,233.6967773,41.77000046,89.65309143,1141.290039,1124.27002,53.30688095,1699.72998,9.716826439,59.55866241,37.44393539,68.22077179,97.12686157,52.1353569,142.8027496,85.49815369,136.2736206,85.18717194,71.36165619,180.5406189,86.70965576,93.94307709,175.3800049,236.7055969,136.1008301,58.65435791,44.64922333,40.5782814,181.9289246,44.32271957,91.82846069,44.50357056,16.88707542,257.9100037,64.39073944,102.0884857,89.70542908,30.16900635,132.8000031,130.3725281,675.9400024,166.9653625,97.95288086,32.06840134,36.06773758,27.16412163,51.67827988,72.82501984,48.70616913,238.473999,5,7
2018/07/06,190.096405,60.8660202,91.15745544,405.9899902,161.6808624,76.57487488,248.1900024,16.36000061,136.96521,12.45406628,145.8552399,41.76097107,61.74267578,152.8123322,75.16999817,60.71785355,93.47424316,123.8758087,132.1999969,347.4700012,75.86309814,170.5531464,236.2398376,42.18375778,89.86762238,1155.079956,1140.170044,53.91736603,1710.630005,9.782354355,60.02312851,37.54249954,68.63319397,97.11699677,52.57046509,142.9399719,86.3866272,136.9599762,85.93940735,71.27243042,184.0577545,87.08489227,94.72267151,177.7100067,238.7763519,137.4793549,58.57608414,45.20817947,40.63586807,184.4507904,44.99575806,93.00259399,44.85890579,17.04535866,262.3900146,65.09222412,101.7774734,90.21218109,30.24304199,135.1100006,130.8697815,681.8599854,167.4496307,98.50843811,32.4734726,36.48332596,27.27114677,51.67827988,73.38748169,49.09926224,239.1436005,6,7
2018/07/09,193.0519104,61.14019775,91.27031708,408.4599915,163.2730103,76.22766113,249.7700043,16.61000061,140.7395782,12.09960461,148.6529388,42.19891739,62.5653801,154.0317993,76.23000336,61.83792877,93.90473938,124.3900528,131.5800018,348.9700012,76.92909241,172.7511292,239.7451477,40.58647156,91.27179718,1167.280029,1154.050049,53.66762161,1739.02002,9.782354355,58.02978134,38.7449646,66.05321503,98.48720551,53.72108078,139.381424,83.26233673,140.9040375,86.21294403,72.40262604,187.1027527,88.25011444,94.70319366,177.1499939,245.225235,140.3447418,59.87734222,46.64413071,40.40552521,187.0119476,45.37616348,94.25564575,45.39671707,17.59935951,270.4599915,66.41726685,103.3811188,87.52249146,30.21484947,134.9700012,131.1623077,690.6199951,166.4907837,99.72676086,33.21611404,36.67133331,28.26352882,52.56224823,73.68351746,50.41280365,240.9160461,9,7
2018/07/10,193.9664764,61.502491,92.96328735,405.1499939,163.5973358,75.5828476,248.6300049,16.54999924,140.4400177,12.30078602,150.1601868,42.06266403,63.11054611,155.7585449,75.83000183,61.25354004,93.73840332,123.5944214,131.9100037,351.4500122,77.33377075,171.8817291,238.9498138,40.94249344,91.0377655,1167.140015,1152.839966,54.352108,1743.069946,9.782354355,58.54262924,38.55769348,66.92599487,98.48720551,53.62438965,140.7146606,84.19963074,140.0050507,86.10547638,72.73970795,188.5674438,88.15135956,96.02853394,176.4600067,246.0436859,140.6303253,60.06323242,46.84650803,40.54949188,186.7862549,45.59076309,95.05485535,46.04016113,17.54989624,268.5499878,66.29060364,104.2655411,88.36058807,30.54377937,134.3699951,132.5761108,692.6799927,168.0597992,100.1068726,33.05215454,37.25514984,28.04948425,52.4845314,73.64404297,50.163517,240.807724,10,7
2018/07/11,190.3081818,61.26748657,89.31398773,403.7900085,163.4499054,77.98355865,248.1199951,16.27000046,138.8723602,12.48280811,148.0815887,41.35221481,62.30766678,153.5635223,76.48999786,58.62379837,92.63284302,124.2251129,131.1199951,348.8699951,76.8994751,170.3773193,237.8599396,41.48133469,90.52095795,1171.459961,1153.900024,54.28735733,1755,9.782354355,59.39415741,35.44311142,67.85631561,98.8716507,52.75418472,140.5872192,85.17595673,138.1296844,85.12856293,71.44096375,186.1198883,86.55165863,93.76766205,176.6900024,246.102829,140.3053589,57.57813263,45.95024872,41.12534332,184.3625031,44.08862305,91.79886627,45.95373154,16.90686226,269.3200073,66.43674469,105.101387,88.74064636,29.95170021,132.2200012,131.9910736,681.460022,168.4568939,99.15170288,31.7501297,37.36399078,27.90354729,51.86283875,73.3381424,49.73205948,240.8864899,11,7
2018/07/12,191.8870392,61.71010971,90.84372711,414.6099854,165.1403198,80.72156525,254.8699951,16.55999947,138.5827789,12.54986763,146.9388885,41.34247589,62.89247894,154.0610657,77.66999817,59.27636719,93.28835297,124.1280899,134.2899933,362.8200073,78.05429077,172.4385223,239.7353058,41.5102005,90.58921051,1201.26001,1183.47998,53.65837097,1796.619995,9.866603851,59.38448334,35.80779648,67.50144958,99.70954132,52.50278473,140.9303284,85.18572998,137.5303192,84.79641724,72.58107758,187.016037,87.93412018,95.89209747,180.1499939,247.0888977,141.674057,58.49781799,45.36237335,41.23091507,187.4535065,44.55681992,91.86793518,46.00175095,17.11461067,278.3599854,66.89466858,104.4502029,88.80886841,30.29002953,137.4600067,134.0679016,686.9799805,168.7764893,99.64878082,31.60545921,37.47283936,27.99111176,51.96969986,73.79206085,49.42525482,242.9642181,12,7
2018/07/13,193.6776733,62.02484894,91.81287384,418.7600098,165.199295,80.85053253,258.5899963,16.27000046,139.1319885,12.62650776,146.2689972,41.45926285,62.82309723,153.4854736,77.31999969,59.83153534,93.50360107,124.1086884,135.8699951,363.4500122,78.6761322,173.0539703,239.0872803,41.3081398,90.52095795,1204.420044,1188.819946,54.11161423,1813.030029,9.866603851,59.40383911,36.58643723,67.47267914,99.06880188,52.44476318,140.4107666,85.62507629,137.2789917,85.88079834,73.06687927,188.7794342,87.59837341,95.61923218,179.7200012,247.0198669,141.9891357,58.92830276,45.7285881,40.94298553,187.7478943,44.99575806,92.3809967,45.68482971,17.1937542,266.4899902,67.08951569,104.9847488,88.80886841,29.76373863,137.2100067,133.9119263,686.9699707,167.8951569,101.0327988,31.470438,37.22546005,27.77706528,51.51313782,73.79206085,48.83081055,243.3187256,13,7
2018/07/16,193.6102448,60.7658577,91.451828,419.3800049,164.7570343,79.59065247,254.6799927,16.57999992,139.4614716,12.57860851,146.4069061,41.63444138,62.16889954,151.7489777,77.68000031,59.81205368,92.90678406,123.1869125,134.5800018,362.2799988,78.21221161,171.5984344,215.0018311,41.1638031,91.13528442,1196.51001,1183.859985,52.85363388,1822.48999,9.866603851,59.35544968,36.74414444,67.53981018,99.25609589,52.95722961,138.9696808,85.49815369,137.5013428,84.89411163,72.34315491,187.7869263,87.42063141,95.15145874,178.7899933,244.8209534,142.9836731,58.18472672,44.33119583,40.77023315,187.3357697,45.1713295,92.30206299,45.30067444,18.99424934,270.8399963,67.67409515,104.9458771,88.78938293,29.97989273,136.2400055,133.6973877,692.7800293,167.2171783,100.3895111,31.18109894,37.01765823,28.97376633,52.16397858,73.03224182,49.51153946,241.3788452,16,7
2018/07/17,194.5344696,61.76911545,90.65370178,427.3699951,165.1796417,80.30490875,258.3099976,16.87000084,140.0705872,12.31036568,146.2788391,41.79016113,62.48608017,152.3831024,78.62999725,60.19190216,94.87332916,122.0322723,136.3999939,370.5299988,79.04134369,171.5984344,221.3545685,41.26002884,91.91539764,1213.079956,1198.800049,53.04787827,1843.930054,9.866603851,59.28771973,36.84270477,67.55899811,99.70954132,52.89921188,139.3716125,85.61531067,138.1973724,84.81595612,72.55134583,186.8618622,87.89461517,95.75566864,180.6399994,242.6022797,143.3873749,58.54673004,43.61803818,40.33834076,187.8656464,46.13698959,95.05485535,45.82888412,19.03382301,273.8800049,67.89818573,104.6251526,88.48727417,29.84832382,136.5599976,133.9314117,699.9400024,165.9774628,101.832016,31.48008347,37.84885025,29.19753838,52.50395966,73.76246643,49.8567009,243.9587708,17,7
2018/07/18,194.6596222,63.68710709,89.69405365,431.5499878,163.5187073,80.62236023,259.7799988,16.85000038,139.7610474,12.19540501,148.9977264,42.10159302,62.43652344,152.1294556,78.12000275,61.54573441,94.6483078,121.9061432,135.6499939,372.3099976,78.20235443,171.7937775,222.0516968,41.07719803,93.37808228,1212.910034,1195.880005,53.12188721,1842.920044,9.866603851,59.09418869,37.81847382,67.36717987,101.5134964,53.3053093,138.597168,85.50791931,140.3723907,84.33726501,73.12635803,185.7826233,88.0131073,96.56451416,180.8800049,245.1660614,145.0809937,58.39997482,42.84706116,40.18478775,186.8353271,47.09289169,95.48898315,45.43513489,19.46910858,274.6900024,68.68735504,105.7914352,88.23389435,29.80133057,137.4299927,134.0679016,694,165.8902893,101.8904877,31.39327621,37.68064117,29.31428909,54.04848099,73.71311951,50.79631042,242.3832245,18,7
2018/07/19,194.082016,62.73302841,85.46588135,425.9899902,164.019928,79.96762085,257.6799927,16.70999908,143.1559601,12.48280811,147.0866394,41.74150085,63.5863266,150.6270752,78.23999786,62.13012314,94.12976074,123.1481018,135.0899963,370.3200073,77.65949249,169.3808899,223.0728607,41.3370018,91.09627533,1199.099976,1186.959961,52.66864014,1812.969971,9.866603851,59.7134819,37.58192062,67.75081635,98.74349976,52.06767654,138.8814545,86.43544006,136.5636444,83.58503723,73.00739288,184.7804871,87.47987366,95.75566864,180.3500061,245.1759186,143.9092407,58.76198196,42.93379593,40.54949188,188.2876129,45.5224762,93.703125,45.37750626,18.96457481,276.25,68.49250031,104.1294785,89.39358521,29.38781357,134.5,133.6389008,716.1699829,166.9750366,101.3446884,30.6506424,37.8686409,28.86674309,51.22171783,73.75259399,48.43770599,243.2005463,19,7
2018/07/20,194.4189453,62.28058243,84.47774506,423.480011,163.6562958,79.01527405,257.5400085,16.5,142.4570007,12.48280811,146.6236267,41.9069519,63.28896332,150.5783081,78.91000366,59.05235291,91.8697052,120.984375,135.1600037,375.3800049,78.45898438,167.8179016,228.8561096,40.93287277,91.09627533,1197.880005,1184.910034,53.31613159,1813.699951,9.866603851,59.35544968,37.33551407,67.53023529,98.7237854,51.55522156,137.6168518,85.4786377,134.8816071,82.74488068,72.93799591,183.5567017,87.29226685,95.31713104,178.9199982,245.0575867,143.9190826,58.73262405,43.01132965,40.13679886,187.855835,45.61026382,91.70020294,45.25265503,18.8260746,268.8399963,68.58017731,104.4502029,89.11097717,29.22804832,134.3200073,133.9021606,714.3499756,165.1735535,101.3154373,30.8628273,37.19577408,29.31428909,50.95944214,74.0091629,47.88160706,243.2497711,20,7
2018/07/23,191.4249268,62.16255188,84.94330597,430.8999939,163.1059418,79.11447906,259.4700012,16.65999985,144.444046,12.52112675,147.8747253,42.31570435,63.16010666,150.1100159,79.75,59.93867111,88.95413208,119.8782578,134.5800018,377.5,77.68910217,168.2477112,229.1408539,40.58647156,90.87200165,1211,1205.5,53.26987457,1802,9.866603851,58.95872116,37.49321747,66.59989929,99.77854919,51.63257217,138.0678101,85.21502686,138.2553406,82.79373169,72.08538055,183.0556183,86.8972702,95.29764557,177.6300049,245.363266,144.9333038,57.86186218,42.98225403,39.92565155,188.0226593,45.28838348,91.49301147,45.35830307,18.78650093,268.3900146,68.96989441,104.4307632,88.50676727,29.13406754,134.5,134.2629089,714.7800293,164.9895477,100.3505325,31.34505463,37.48273468,29.91750336,51.72684479,73.94995117,48.65822983,244.4117432,23,7
2018/07/24,193.1963043,63.34285736,86.97662354,423.4100037,162.3295135,77.78515625,257.4899902,16.19000053,139.7810211,12.55944729,149.4213257,42.51034546,64.22070313,151.4953156,79.22000122,57.47450256,88.93457794,119.2184601,135.3000031,372.5899963,78.78469849,170.9145966,228.2964478,40.59609222,90.91101074,1258.150024,1248.079956,53.63987732,1829.23999,9.866603851,59.02645493,36.91169739,66.23544312,100.2615738,51.92264557,138.783432,85.35170746,137.7140045,81.99265289,72.80911255,184.4335785,87.76623535,94.96630096,175.2599945,242.6516113,144.9431458,58.32170868,43.6606636,39.8200798,189.3866425,44.78116608,91.97647095,45.42552567,19.22178459,266.2999878,68.69710541,104.4890823,88.31186676,29.77313614,132.3099976,133.6876526,705.289978,165.2123108,111.4713516,31.81764412,37.73011017,29.99534035,52.63995743,74.54203033,48.75410461,244.6775818,24,7
2018/07/25,196.758316,64.15922546,88.47786713,430.6400146,164.206665,78.81686401,263.1700134,16.04999924,140.2602844,12.83726883,148.6628113,42.60766983,65.3804245,153.4562073,80.12999725,57.57190323,89.80532837,119.6744919,137.1799927,381.769989,79.05119324,172.7413635,231.9195709,40.52873611,91.41806793,1275.939941,1263.699951,53.51036835,1863.609985,9.866603851,59.37481308,37.64105988,66.54235077,101.1684723,51.79694748,140.1264648,85.44932556,140.4110565,82.81326294,74.672966,186.0138855,91.87411499,94.08924866,177.5099945,244.4757996,145.445343,57.1574173,44.29061508,40.35753632,191.1725769,44.82993698,93.93005371,45.36790848,19.05360794,274.3099976,69.33039093,105.0236282,88.09745789,28.42920876,135.8500061,135.6767426,705.7199707,167.0719147,109.4733124,32.08769226,37.72021484,30.22883987,51.77541351,75.49921417,48.59111404,247.3165588,25,7
2018/07/26,200.204834,64.58216858,89.2569809,384.2099915,162.3295135,77.03121185,261.9299927,18.35000038,141.5683289,12.83726883,149.4509125,43.22079468,66.1634903,157.6023712,80.73000336,63.07488632,91.04785919,119.6356964,136.5099945,363.019989,80.423172,173.4837799,229.906723,41.43322754,92.40294647,1285.5,1268.329956,51.89164734,1808,9.866603851,60.13924789,39.44475555,68.13446808,101.0403214,52.45444107,141.6655579,86.43544006,143.4851074,81.31858826,76.43767548,186.9871216,94.33290863,95.20993042,176.9900055,243.6376495,145.9179535,58.15537643,44.31000519,40.55908585,190.5739899,46.01018524,92.006073,45.81927872,21.15089226,276.2799988,69.36935425,107.0549088,88.98428345,28.52319145,136.1399994,135.7644958,711.1400146,167.4399567,110.2627869,32.81103897,38.14570618,30.10236168,51.87255478,72.7361908,48.95545197,247.5233765,26,7
2018/07/27,199.6849518,64.18873596,86.04547119,369.1700134,159.2336884,74.75946045,254.8099976,18.94000053,139.6412354,12.80852795,148.8007355,45.0699234,65.17227173,157.299942,79.63999939,61.99376678,91.24354553,118.9079742,131.8300018,353.769989,80.54161835,174.489975,223.2201385,41.31776047,92.28593445,1252.890015,1238.5,53.55662537,1817.27002,9.866603851,59.93604279,39.11950302,68.23036957,102.3710938,52.56079483,141.5381317,86.26946259,143.7944336,81.00597382,76.18981171,185.43573,92.78258514,94.50829315,174.1600037,246.0042114,142.2845306,57.8520813,43.62189865,40.20397568,187.4044495,47.11240005,92.36125183,45.72324371,21.19046021,271.2799988,69.06732178,106.1121674,88.56523895,29.2092514,131.1600037,133.9801483,699.7800293,166.810379,109.6097565,33.49581146,38.36339951,30.2191143,51.88227081,70.76262665,49.20473099,246.3712463,27,7
2018/07/30,197.4707489,64.1002121,86.89110565,356.4200134,156.6784058,72.17025757,242.3200073,19.42000008,140.4699707,12.74146748,156.3565063,45.08938599,64.0621109,157.2901764,75.29000092,60.75681305,90.42170715,119.1699371,131.5099945,348.5799866,79.88030243,179.7358093,221.0010834,41.03167343,92.23717499,1230.040039,1219.73999,54.06536865,1779.219971,9.866603851,59.43286514,38.40985107,67.52063751,99.41381836,53.1216011,139.9107819,85.49815369,142.0737457,80.99620819,75.41651917,183.6916046,91.09401703,92.88085175,168.5,248.6961975,141.1915588,57.56748199,44.63951874,40.08880997,186.3544769,46.73199081,91.26607513,45.47354507,20.63646317,257.8599854,69.3108902,106.6272659,88.20466614,30.07387543,127,130.9380341,698.460022,166.7522888,109.7364655,33.45722961,38.17539597,30.46234512,52.20451736,70.41724396,49.31978607,243.4762573,30,7
2018/07/31,204.4022369,64.46414185,87.63223267,354.5299988,156.5899506,72.83491516,244.6799927,18.32999992,141.0191498,12.79894924,157.6272888,45.29376602,65.45973206,160.1583405,75.26000214,61.19510269,92.16321564,123.6526489,132.9600067,356.6499939,80.48238373,179.8334808,220.804718,41.67173004,92.7539978,1227.219971,1217.26001,54.27811432,1777.439941,10.39082718,60.05216599,38.9716568,68.23036957,98.10274506,53.38266373,145.3221436,86.1620636,140.8170471,79.94113922,77.13166046,189.3961487,92.33822632,93.6897049,168.8800049,249.4751892,141.7445221,58.42127228,44.58136749,40.93339157,186.7273712,47.43428802,96.76176453,46.34748077,21.45756721,255.7299957,69.51550293,107.2006912,89.53002167,30.04567909,128.4400024,131.6205597,705.5300293,171.2850342,111.7734909,33.35114288,38.56130219,30.04398346,52.2142868,71.492836,48.71575928,246.5386658,31,7
2018/08/01,199.3287659,63.71661758,89.22846985,363.1900024,156.9634247,72.49762726,248.0099945,18.47999954,139.5413513,12.9043293,153.1844635,45.47867584,64.40903473,158.080368,71.62999725,59.49064636,89.04219818,124.3609543,132.9900055,353.7000122,79.83095551,179.7358093,221.4625702,41.08985901,92.29568481,1232.98999,1220.01001,53.72312164,1797.170044,10.39082718,59.37481308,37.5917778,67.42473602,98.03376007,53.16995239,147.2141418,84.51204681,138.1200104,77.65513611,76.16007996,188.7119598,92.20985413,93.59224701,170.3500061,248.7553558,140.5299835,57.57728958,43.55405807,41.04855728,197.7274933,46.79051971,94.61084747,46.20343018,21.18056679,262.6000061,69.50575256,106.228775,88.67243195,29.97989273,127.1800003,129.2999725,701.2999878,172.6022186,110.535675,33.05215454,38.91752625,30.4039669,52.02874756,71.78888702,49.00339127,246.1743317,1,8
2018/08/02,197.865448,63.51990128,90.37815094,372.2000122,157.3958435,73.46981812,252.2200012,18.79000092,143.0461273,13.10747147,153.3322296,45.11858368,64.71631622,156.0804749,74.27999878,59.99710846,90.03035736,122.3039703,126.0100021,367.9200134,80.14679718,180.0190887,221.0108948,41.18684387,95.11380005,1241.130005,1226.150024,54.41686249,1834.329956,10.39082718,59.77154541,37.38479614,67.60694122,98.30977631,53.33432007,145.2927246,85.46886444,135.5582886,77.15691376,76.10059357,189.2323456,92.66409302,93.73842621,173.1499939,252.9559937,139.6215515,57.66561508,43.04040527,41.07735443,203.5072174,46.92707062,95.47911072,47.38468552,20.90278816,271.8500061,69.32064056,105.9469452,89.25715637,29.93290329,131.1600037,129.8264923,719.0800171,172.8831024,109.5220413,32.7338829,40.10493851,30.43315697,51.39401245,71.28562164,49.20473099,241.3493195,2,8
2018/08/03,199.5597992,64.15922546,91.71786499,377.1099854,157.6120453,70.75165558,253.2799988,18.48999977,144.4639893,13.24289799,149.7957001,45.34242249,65.15245056,156.0512085,74.61000061,61.16588593,90.60760498,123.6720581,123.6699982,363.5100098,80.66004944,181.6309662,223.4655762,41.4680748,95.6111145,1238.160034,1223.709961,55.24934769,1823.290039,10.39082718,60.42954254,37.86775208,68.26873779,99.35466766,51.8742981,148.0180054,85.96679688,137.046875,79.1009903,75.91222382,190.7837219,92.68384552,94.09899139,173.2700043,254.3562317,141.319931,57.65579987,43.75758362,42.04670334,204.095993,47.63912201,97.13669586,47.97051239,21.06151962,257.5400085,69.62267303,105.101387,89.49103546,30.32762527,132.0500031,130.8990479,721.3800049,174.4133759,110.2822723,32.67601776,40.98560333,30.65693092,51.53072739,71.39415741,49.47319031,243.3384094,3,8
2018/08/06,198.991806,64.16905975,92.22144318,378.5599976,157.8184509,70.00762939,254.1100006,19.43000031,144.8833771,13.36865139,151.2142639,45.39108276,65.92559052,157.0267639,75.31999969,61.47755814,90.65651703,124.3997726,123.3600006,369.5499878,81.4990387,180.6052246,223.7798157,41.61354446,95.95241547,1237.670044,1224.77002,55.69333649,1847.75,10.39082718,60.54565811,37.95669174,68.35505676,99.4828186,51.65190506,147.9395905,86.17183685,136.6479645,80.24397278,75.66437531,190.4175415,92.79246521,94.89808655,175.6600037,254.5337372,141.9716187,57.56748199,44.23246765,41.5956192,205.1557922,48.26338959,96.71244049,48.0761528,21.01191521,271.3299866,69.70061493,103.0506668,89.61772919,30.17725563,134.3500061,132.1763306,725.3800049,174.5392914,110.711113,33.65976715,41.01529312,30.6666584,51.78461838,71.56192017,49.30060959,244.52005,6,8
2018/08/07,200.7920685,63.67726517,89.3710022,376.3999939,158.4277802,69.67034149,253.3899994,19.55999947,144.9432983,13.18485737,153.2041626,45.44947815,67.06549072,156.9877472,75.66999817,62.19830322,90.80327606,123.6914597,122.4000015,365.5799866,82.02216339,181.4355621,225.8122864,41.30321121,96.3132019,1255.839966,1242.219971,55.09209442,1862.47998,10.39082718,60.56501389,37.80846024,68.32627869,100.5178757,51.23614502,147.0769196,85.99608612,136.9593353,81.51397705,76.82432556,193.1060028,93.3948288,96.07725525,172.7799988,254.3759155,141.6161499,58.02872467,44.94964981,41.66279984,203.2324829,48.40969849,97.35520172,48.25862503,20.7837429,268.8099976,69.74932098,103.4685898,89.61772919,30.44980049,135.1900024,134.4676819,729.9099731,173.4545288,109.4440689,33.9298172,41.30225372,30.65693092,51.69673157,71.58166504,49.57865524,244.1852417,7,8
2018/08/08,199.41539,63.77562714,89.05745697,376.0100098,158.3688202,69.45209503,253.8300018,19.57999992,146.1914368,13.49440765,149.7397614,45.61492157,66.78794861,156.72435,76.62000275,62.48076248,96.63439941,123.0704727,120.3399963,366.2099915,81.44967651,180.3414612,226.3326874,41.18684387,96.74226379,1261.329956,1245.609985,54.21336365,1886.52002,9.922771454,60.57469177,37.92704391,68.02896118,101.31633,50.70434189,146.3809052,86.03514099,137.6306305,80.75198364,76.50707245,189.0588684,93.27632141,95.97981262,172.8699951,256.9101257,141.5766602,57.4006424,44.70735931,41.38447189,203.3698578,48.94617462,96.99919891,47.98971939,20.74405861,264.5599976,69.8077774,104.7223358,89.53002167,30.41220856,134.1399994,134.3799286,732.789978,172.6506348,108.5473862,33.80443573,41.02518463,30.93907738,51.89203262,71.70993805,49.86628723,247.552887,8,8
2018/08/09,197.1434174,63.57890701,90.71070862,380.75,157.8774109,69.93818665,253.8000031,19.10000038,147.5693665,13.29126549,149.2265015,45.50787354,66.10401154,156.5585022,76.83999634,62.09116364,98.58138275,122.7114792,120.1399994,366.8699951,81.48916626,179.804184,226.4308777,41.48747253,97.00554657,1264.459961,1249.099976,54.77760315,1898.52002,9.922771454,60.79724884,37.47247314,68.67723083,101.5233459,50.27891159,147.6062927,86.57983398,135.8793793,81.31858826,76.00145721,186.9100342,93.13806915,95.24891663,172.0099945,257.4919128,141.5766602,57.04735184,41.95494843,41.48045349,204.9693298,47.9512558,95.64444733,48.24901962,20.6051712,269.3399963,69.52523804,102.972908,88.9160614,30.53438377,135.1100006,134.9161835,736.289978,173.2608185,108.6156158,33.43793869,40.81739044,30.74449539,51.06200027,71.11786652,49.47494125,247.6513672,9,8
